事業所コード,事業所名,営業区分,提供商品,提供日,,献立表料理名,価格メモ,提供価格,,確定区分,料理区分,公開区分,料理形態,調理法,メイン素材,味①,味②,季節,行事,和洋中・国別,日本ご当地,特定料理,設定数,エネルギー(kcal),たんぱく質(g),脂質(g),炭水化物(g),食塩相当量(g),栄養素6,栄養素7,栄養素8,栄養素9,栄養素10,えび,かに,小麦,そば,卵,乳,落花生,画像URL
1140-00,豊橋技術科学大学 食堂,昼食,ランチA,2024/8/16,,目玉焼きのせハンバーグ,,360,,本登録,通常レシピ,マイレシピ,肉メイン１,焼物,加工ミンチ製品,醤油,その他,,,,,設定なし,,400.441,20.399,25.612,20.142,3.082,,,,,,,,○,,○,○,,
1140-00,豊橋技術科学大学 食堂,昼食,ランチB,2024/8/16,,ホキの洋風揚げオーロラソース,,360,,本登録,通常レシピ,マイレシピ,その他１,焼物,魚,その他,その他,,,洋,,調理技術勉強会,,395.457,16.08,34.118,4.768,1.456,,,,,,,,○,,○,,,
1140-00,豊橋技術科学大学 食堂,昼食,SELECT DISH①,2024/8/16,,小松菜とコーンの炒め物,,1,,本登録,通常レシピ,マイレシピ,温小鉢,炒物,野菜,塩,その他,,,設定なし,,,,51.114,1.63,2.34,6.832,0.554,,,,,,,,○,,,○,,
1140-00,豊橋技術科学大学 食堂,昼食,SELECT DISH②,2024/8/16,,ごぼう巻と大根煮,,1,,本登録,通常レシピ,マイレシピ,温小鉢,煮物,魚以外の魚介・練り製品,醤油,その他,,設定なし,和,,設定なし,,61.558,3.446,1.161,10.015,1.27,,,,,,,,○,,,,,
1140-00,豊橋技術科学大学 食堂,昼食,SELECT DISH③,2024/8/16,,ブロッコリーのツナマヨ和え,,1,,本登録,通常レシピ,マイレシピ,冷小鉢,和え物・酢の物,野菜,設定なし,,,,設定なし,,,,93.144,4.403,7.683,2.752,0.345,,,,,,,,,,○,,,
1140-00,豊橋技術科学大学 食堂,昼食,SELECT DISH④,2024/8/16,,バナナフルーチェ,,1,,本登録,通常レシピ,マイレシピ,デザート,ﾃﾞｻﾞｰﾄ,その他,その他,その他,,設定なし,その他,,設定なし,,70.65,1.665,1.755,12.06,0.225,,,,,,,,,,,○,,CTM/attachment/201604071038095913fe40bd6-f7d9-4632-b1ac-68c82e21a4f3/13111111-82
1140-00,豊橋技術科学大学 食堂,夕食,定食,2024/8/16,,さばの唐揚げおろしポン酢,,360,,本登録,通常レシピ,マイレシピ,魚メイン１,揚物,魚,酢・ドレ,その他,秋,,和,,設定なし,,348.28,14.781,25.496,11.532,2.093,,,,,,,,○,,,,,CTM/attachment/20160404103927656111aa9e0-4d5f-4e05-b907-dc574fa82aa8/さばおろし
